unit,attribute,category,reference_count,seed_count,reference_share,seed_share,abs_pp_diff,target_provenance,smoothing_mode
household,bedrooms,2_bedrooms,115.0,3018.0,0.3898305084745763,0.3502785515320334,3.9551956942542876,direct_da,direct
household,bedrooms,3_bedrooms,45.0,1729.0,0.15254237288135594,0.2006731662024141,4.813079332105816,direct_da,direct
household,bedrooms,4plus_bedrooms,15.0,340.0,0.05084745762711865,0.03946146703806871,1.138599058904994,direct_da,direct
household,period_built,1945_or_before,210.0,2422.0,0.3387096774193548,0.2811049210770659,5.760475634228889,direct_da,direct
household,period_built,1946_to_1960,210.0,2178.0,0.3387096774193548,0.2527855153203343,8.592416209902055,direct_da,direct
household,period_built,1961_to_1970,75.0,1297.0,0.12096774193548387,0.1505338904363974,2.956614850091352,direct_da,direct
household,period_built,1971_to_1980,75.0,1257.0,0.12096774193548387,0.14589136490250695,2.492362296702308,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,25.0,336.0,0.04032258064516129,0.03899721448467967,0.13253661604816225,direct_da,direct
household,period_built,1996_to_2000,25.0,296.0,0.04032258064516129,0.034354688950789226,0.5967891694372063,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,145.0,4582.0,0.453125,0.5318012999071495,7.867629990714953,direct_da,direct
household,dwelling_condition,minor_repairs,145.0,3225.0,0.453125,0.37430362116991645,7.8821378830083555,direct_da,direct
household,dwelling_condition,major_repairs,30.0,809.0,0.09375,0.09389507892293407,0.014507892293406932,direct_da,direct
household,core_housing_need,not_in_core_need,270.0,7582.0,0.8571428571428571,0.9145958986731001,5.7453041530243,direct_da,direct
household,core_housing_need,in_core_need,45.0,708.0,0.14285714285714285,0.08540410132689988,5.745304153024297,direct_da,direct
person,sex,female,155.0,7792.0,0.484375,0.5012221793387367,1.6847179338736695,direct_da,direct
person,sex,male,165.0,7754.0,0.515625,0.49877782066126336,1.684717933873664,direct_da,direct
person,age_group,0_to_4,10.0,1298.0,0.03125,0.08349414640421973,5.224414640421974,direct_da,direct
person,age_group,5_to_14,25.0,1377.0,0.078125,0.08857583944423003,1.0450839444230031,direct_da,direct
person,age_group,15_to_24,30.0,2105.0,0.09375,0.13540460568635018,4.165460568635019,direct_da,direct
person,age_group,25_to_34,75.0,4423.0,0.234375,0.2845104850122218,5.013548501222181,direct_da,direct
person,age_group,35_to_39,25.0,1502.0,0.078125,0.09661649298855012,1.8491492988550116,direct_da,direct
person,age_group,40_to_44,35.0,1368.0,0.109375,0.08799691238903898,2.1378087610961023,direct_da,direct
person,age_group,45_to_49,20.0,865.0,0.0625,0.05564132252669497,0.6858677473305028,direct_da,direct
person,age_group,50_to_54,10.0,1009.0,0.03125,0.06490415540975171,3.365415540975171,direct_da,direct
person,age_group,55_to_59,30.0,958.0,0.09375,0.06162356876366911,3.212643123633089,direct_da,direct
person,age_group,60_to_64,20.0,641.0,0.0625,0.04123247137527338,2.126752862472662,direct_da,direct
person,age_group,65_to_69,10.0,0.0,0.03125,0.0,3.125,direct_da,direct
person,age_group,70_to_74,15.0,0.0,0.046875,0.0,4.6875,direct_da,direct
person,age_group,75_to_79,15.0,0.0,0.046875,0.0,4.6875,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,30.0,1285.0,0.1875,0.14914113277623026,3.8358867223769746,direct_da,direct
household,household_type,couple_without_children,40.0,1928.0,0.25,0.22376973073351902,2.6230269266480977,direct_da,direct
household,household_type,one_parent,10.0,415.0,0.0625,0.04816620241411328,1.4333797585886723,direct_da,direct
household,household_type,one_person,65.0,4401.0,0.40625,0.5107938718662952,10.454387186629521,direct_da,direct
household,household_type,other,15.0,587.0,0.09375,0.06812906220984215,2.562093779015785,direct_da,direct
household,household_size,1,65.0,4401.0,0.3939393939393939,0.5107938718662952,11.685447792690129,direct_da,direct
household,household_size,2,58.0,2597.0,0.3515151515151515,0.30141597028783657,5.009918122731493,direct_da,direct
household,household_size,3,28.0,802.0,0.1696969696969697,0.09308263695450325,7.6614332742466456,direct_da,direct
household,household_size,4,12.0,596.0,0.07272727272727272,0.06917363045496751,0.3553642272305216,direct_da,direct
household,household_size,5plus,2.0,220.0,0.012121212121212121,0.0255338904363974,1.341267831518528,direct_da,direct
person,education_level,no_certificate_or_diploma,0.0,346.0,0.0,0.032138212892439164,3.213821289243916,direct_da,direct
person,education_level,high_school_or_equivalent,10.0,1196.0,0.06060606060606061,0.1110904699981423,5.048440939208169,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,155.0,9224.0,0.9393939393939394,0.8567713171094186,8.262262228452089,direct_da,direct
person,labour_force_status,employed,165.0,9010.0,0.6111111111111112,0.7000233082122601,8.891219710114894,direct_da,direct
person,labour_force_status,unemployed,25.0,1039.0,0.09259259259259259,0.08072410846088104,1.1868484131711543,direct_da,direct
person,labour_force_status,not_in_labour_force,80.0,2822.0,0.2962962962962963,0.21925258332685882,7.704371296943746,direct_da,direct
person,household_income,lt_20k,45.0,2177.0,0.16666666666666666,0.16913992696760158,0.24732603009349208,direct_da,direct
person,household_income,20k_to_59k,145.0,7248.0,0.5370370370370371,0.5631264082044907,2.608937116745358,direct_da,direct
person,household_income,60k_to_99k,55.0,2499.0,0.2037037037037037,0.1941574081267967,0.9546295576907005,direct_da,direct
person,household_income,100k_plus,25.0,947.0,0.09259259259259259,0.07357625670111102,1.9016335891481564,direct_da,direct
household,tenure,owner,55.0,2381.0,0.36666666666666664,0.2763463324048282,9.032033426183844,direct_da,direct
household,tenure,renter_or_band,95.0,6235.0,0.6333333333333333,0.7236536675951718,9.03203342618385,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,160.0,8157.0,0.9696969696969697,0.9470567746429815,2.2640195053988177,direct_da,direct
household,dwelling_type,other_dwelling,5.0,449.0,0.030303030303030304,0.052130500406362475,2.182747010333217,direct_da,direct
person,citizenship_status,canadian_citizen,170.0,12751.0,0.68,0.8270740092106117,14.707400921061165,direct_da,direct
person,citizenship_status,not_canadian_citizen,80.0,2666.0,0.32,0.17292599078938833,14.707400921061167,direct_da,direct
person,immigrant_status,non_immigrant,115.0,10620.0,0.45098039215686275,0.688849970811442,23.786957865457918,direct_da,direct
person,immigrant_status,immigrant,95.0,3273.0,0.37254901960784315,0.21229811247324382,16.02509071345993,direct_da,direct
person,immigrant_status,non_permanent_resident,45.0,1524.0,0.17647058823529413,0.09885191671531426,7.761867151997986,direct_da,direct
person,commute_mode,private_vehicle,10.0,0.0,0.125,0.0,12.5,direct_da,direct
person,commute_mode,public_transit,20.0,1556.0,0.25,0.9835651074589128,73.35651074589128,direct_da,direct
person,commute_mode,active_transport,40.0,0.0,0.5,0.0,50.0,direct_da,direct
person,commute_mode,other_method,10.0,26.0,0.125,0.01643489254108723,10.856510745891276,direct_da,direct
person,commute_duration,lt_15_min,35.0,1397.0,0.5,0.24448722436121806,25.551277563878195,direct_da,direct
person,commute_duration,15_to_29_min,15.0,2281.0,0.21428571428571427,0.3991949597479874,18.490924546227312,direct_da,direct
person,commute_duration,30_to_44_min,20.0,1678.0,0.2857142857142857,0.2936646832341617,0.7950397519876029,direct_da,direct
person,commute_duration,45_to_59_min,0.0,358.0,0.0,0.06265313265663283,6.265313265663283,direct_da,direct
person,commute_duration,60_plus_min,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,65.0,3529.0,0.4482758620689655,0.40958681522748375,3.868904684148178,direct_da,direct
household,bedrooms,2_bedrooms,55.0,3018.0,0.3793103448275862,0.3502785515320334,2.903179329555278,direct_da,direct
household,bedrooms,3_bedrooms,25.0,1729.0,0.1724137931034483,0.2006731662024141,2.825937309896581,direct_da,direct
household,bedrooms,4plus_bedrooms,0.0,340.0,0.0,0.03946146703806871,3.9461467038068707,direct_da,direct
household,period_built,1945_or_before,80.0,2422.0,0.3404255319148936,0.2811049210770659,5.932061083782769,direct_da,direct
household,period_built,1946_to_1960,80.0,2178.0,0.3404255319148936,0.2527855153203343,8.764001659455934,direct_da,direct
household,period_built,1961_to_1970,20.0,1297.0,0.0851063829787234,0.1505338904363974,6.542750745767399,direct_da,direct
household,period_built,1971_to_1980,20.0,1257.0,0.0851063829787234,0.14589136490250695,6.078498192378355,direct_da,direct
household,period_built,1981_to_1990,35.0,526.0,0.14893617021276595,0.06104921077065924,8.788695944210671,direct_da,direct
household,period_built,1991_to_1995,0.0,336.0,0.0,0.03899721448467967,3.8997214484679668,direct_da,direct
household,period_built,1996_to_2000,0.0,296.0,0.0,0.034354688950789226,3.4354688950789227,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,62.0,4582.0,0.41333333333333333,0.5318012999071495,11.84679665738162,direct_da,direct
household,dwelling_condition,minor_repairs,63.0,3225.0,0.42,0.37430362116991645,4.569637883008354,direct_da,direct
household,dwelling_condition,major_repairs,25.0,809.0,0.16666666666666666,0.09389507892293407,7.277158774373259,direct_da,direct
household,core_housing_need,not_in_core_need,130.0,7582.0,1.0,0.9145958986731001,8.54041013268999,direct_da,direct
household,core_housing_need,in_core_need,0.0,708.0,0.0,0.08540410132689988,8.540410132689988,direct_da,direct
person,sex,female,245.0,7792.0,0.5384615384615384,0.5012221793387367,3.723935912280174,direct_da,direct
person,sex,male,210.0,7754.0,0.46153846153846156,0.49877782066126336,3.7239359122801794,direct_da,direct
person,age_group,0_to_4,20.0,1298.0,0.04395604395604396,0.08349414640421973,3.953810244817577,direct_da,direct
person,age_group,5_to_14,35.0,1377.0,0.07692307692307693,0.08857583944423003,1.1652762521153104,direct_da,direct
person,age_group,15_to_24,40.0,2105.0,0.08791208791208792,0.13540460568635018,4.749251777426227,direct_da,direct
person,age_group,25_to_34,100.0,4423.0,0.21978021978021978,0.2845104850122218,6.473026523200204,direct_da,direct
person,age_group,35_to_39,30.0,1502.0,0.06593406593406594,0.09661649298855012,3.068242705448418,direct_da,direct
person,age_group,40_to_44,40.0,1368.0,0.08791208791208792,0.08799691238903898,0.008482447695105921,direct_da,direct
person,age_group,45_to_49,25.0,865.0,0.054945054945054944,0.05564132252669497,0.06962675816400282,direct_da,direct
person,age_group,50_to_54,35.0,1009.0,0.07692307692307693,0.06490415540975171,1.2018921513325218,direct_da,direct
person,age_group,55_to_59,30.0,958.0,0.06593406593406594,0.06162356876366911,0.43104971703968253,direct_da,direct
person,age_group,60_to_64,25.0,641.0,0.054945054945054944,0.04123247137527338,1.3712583569781562,direct_da,direct
person,age_group,65_to_69,30.0,0.0,0.06593406593406594,0.0,6.593406593406594,direct_da,direct
person,age_group,70_to_74,15.0,0.0,0.03296703296703297,0.0,3.296703296703297,direct_da,direct
person,age_group,75_to_79,20.0,0.0,0.04395604395604396,0.0,4.395604395604396,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,10.0,0.0,0.02197802197802198,0.0,2.197802197802198,direct_da,direct
household,household_type,couple_with_children,35.0,1285.0,0.14583333333333334,0.14914113277623026,0.3307799442896914,direct_da,direct
household,household_type,couple_without_children,65.0,1928.0,0.2708333333333333,0.22376973073351902,4.706360259981429,direct_da,direct
household,household_type,one_parent,20.0,415.0,0.08333333333333333,0.04816620241411328,3.5167130919220053,direct_da,direct
household,household_type,one_person,105.0,4401.0,0.4375,0.5107938718662952,7.329387186629521,direct_da,direct
household,household_type,other,15.0,587.0,0.0625,0.06812906220984215,0.5629062209842148,direct_da,direct
household,household_size,1,105.0,4401.0,0.4375,0.5107938718662952,7.329387186629521,direct_da,direct
household,household_size,2,85.0,2597.0,0.3541666666666667,0.30141597028783657,5.275069637883012,direct_da,direct
household,household_size,3,18.0,802.0,0.075,0.09308263695450325,1.8082636954503253,direct_da,direct
household,household_size,4,23.0,596.0,0.09583333333333334,0.06917363045496751,2.665970287836583,direct_da,direct
household,household_size,5plus,9.0,220.0,0.0375,0.0255338904363974,1.1966109563602598,direct_da,direct
person,education_level,no_certificate_or_diploma,10.0,346.0,0.03125,0.032138212892439164,0.08882128924391636,direct_da,direct
person,education_level,high_school_or_equivalent,30.0,1196.0,0.09375,0.1110904699981423,1.7340469998142303,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,280.0,9224.0,0.875,0.8567713171094186,1.8228682890581438,direct_da,direct
person,labour_force_status,employed,280.0,9010.0,0.7272727272727273,0.7000233082122601,2.7249419060467184,direct_da,direct
person,labour_force_status,unemployed,30.0,1039.0,0.07792207792207792,0.08072410846088104,0.2802030538803124,direct_da,direct
person,labour_force_status,not_in_labour_force,75.0,2822.0,0.19480519480519481,0.21925258332685882,2.4447388521664006,direct_da,direct
person,household_income,lt_20k,70.0,2177.0,0.18181818181818182,0.16913992696760158,1.2678254850580246,direct_da,direct
person,household_income,20k_to_59k,200.0,7248.0,0.5194805194805194,0.5631264082044907,4.364588872397124,direct_da,direct
person,household_income,60k_to_99k,70.0,2499.0,0.18181818181818182,0.1941574081267967,1.2339226308614863,direct_da,direct
person,household_income,100k_plus,45.0,947.0,0.11688311688311688,0.07357625670111102,4.330686018200586,direct_da,direct
household,tenure,owner,85.0,2381.0,0.34,0.2763463324048282,6.365366759517182,direct_da,direct
household,tenure,renter_or_band,165.0,6235.0,0.66,0.7236536675951718,6.365366759517177,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,225.0,8157.0,0.9574468085106383,0.9470567746429815,1.03900338676568,direct_da,direct
household,dwelling_type,other_dwelling,10.0,449.0,0.0425531914893617,0.052130500406362475,0.9577308917000773,direct_da,direct
person,citizenship_status,canadian_citizen,365.0,12751.0,0.8111111111111111,0.8270740092106117,1.5962898099500578,direct_da,direct
person,citizenship_status,not_canadian_citizen,85.0,2666.0,0.18888888888888888,0.17292599078938833,1.596289809950055,direct_da,direct
person,immigrant_status,non_immigrant,285.0,10620.0,0.6404494382022472,0.688849970811442,4.840053260919475,direct_da,direct
person,immigrant_status,immigrant,110.0,3273.0,0.24719101123595505,0.21229811247324382,3.4892898762711235,direct_da,direct
person,immigrant_status,non_permanent_resident,50.0,1524.0,0.11235955056179775,0.09885191671531426,1.3507633846483484,direct_da,direct
person,commute_mode,private_vehicle,40.0,0.0,0.2857142857142857,0.0,28.57142857142857,direct_da,direct
person,commute_mode,public_transit,50.0,1556.0,0.35714285714285715,0.9835651074589128,62.64222503160557,direct_da,direct
person,commute_mode,active_transport,50.0,0.0,0.35714285714285715,0.0,35.714285714285715,direct_da,direct
person,commute_mode,other_method,0.0,26.0,0.0,0.01643489254108723,1.643489254108723,direct_da,direct
person,commute_duration,lt_15_min,20.0,1397.0,0.14285714285714285,0.24448722436121806,10.16300815040752,direct_da,direct
person,commute_duration,15_to_29_min,65.0,2281.0,0.4642857142857143,0.3991949597479874,6.509075453772689,direct_da,direct
person,commute_duration,30_to_44_min,45.0,1678.0,0.32142857142857145,0.2936646832341617,2.7763888194409727,direct_da,direct
person,commute_duration,45_to_59_min,0.0,358.0,0.0,0.06265313265663283,6.265313265663283,direct_da,direct
person,commute_duration,60_plus_min,10.0,0.0,0.07142857142857142,0.0,7.142857142857142,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,75.0,3529.0,0.32608695652173914,0.40958681522748375,8.34998587057446,direct_da,direct
household,bedrooms,2_bedrooms,100.0,3018.0,0.43478260869565216,0.3502785515320334,8.450405716361875,direct_da,direct
household,bedrooms,3_bedrooms,45.0,1729.0,0.1956521739130435,0.2006731662024141,0.5020992289370613,direct_da,direct
household,bedrooms,4plus_bedrooms,10.0,340.0,0.043478260869565216,0.03946146703806871,0.4016793831496508,direct_da,direct
household,period_built,1945_or_before,200.0,2422.0,0.4444444444444444,0.2811049210770659,16.333952336737852,direct_da,direct
household,period_built,1946_to_1960,200.0,2178.0,0.4444444444444444,0.2527855153203343,19.165892912411014,direct_da,direct
household,period_built,1961_to_1970,25.0,1297.0,0.05555555555555555,0.1505338904363974,9.497833488084185,direct_da,direct
household,period_built,1971_to_1980,25.0,1257.0,0.05555555555555555,0.14589136490250695,9.03358093469514,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,0.0,336.0,0.0,0.03899721448467967,3.8997214484679668,direct_da,direct
household,period_built,1996_to_2000,0.0,296.0,0.0,0.034354688950789226,3.4354688950789227,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,120.0,4582.0,0.48,0.5318012999071495,5.1801299907149545,direct_da,direct
household,dwelling_condition,minor_repairs,120.0,3225.0,0.48,0.37430362116991645,10.569637883008355,direct_da,direct
household,dwelling_condition,major_repairs,10.0,809.0,0.04,0.09389507892293407,5.389507892293407,direct_da,direct
household,core_housing_need,not_in_core_need,205.0,7582.0,0.9318181818181818,0.9145958986731001,1.7222283145081674,direct_da,direct
household,core_housing_need,in_core_need,15.0,708.0,0.06818181818181818,0.08540410132689988,1.72222831450817,direct_da,direct
person,sex,female,365.0,7792.0,0.4899328859060403,0.5012221793387367,1.1289293432696412,direct_da,direct
person,sex,male,380.0,7754.0,0.5100671140939598,0.49877782066126336,1.1289293432696412,direct_da,direct
person,age_group,0_to_4,35.0,1298.0,0.04697986577181208,0.08349414640421973,3.651428063240765,direct_da,direct
person,age_group,5_to_14,80.0,1377.0,0.10738255033557047,0.08857583944423003,1.8806710891340437,direct_da,direct
person,age_group,15_to_24,95.0,2105.0,0.12751677852348994,0.13540460568635018,0.7887827162860239,direct_da,direct
person,age_group,25_to_34,215.0,4423.0,0.28859060402684567,0.2845104850122218,0.4080119014623851,direct_da,direct
person,age_group,35_to_39,80.0,1502.0,0.10738255033557047,0.09661649298855012,1.0766057347020352,direct_da,direct
person,age_group,40_to_44,60.0,1368.0,0.08053691275167785,0.08799691238903898,0.7459999637361131,direct_da,direct
person,age_group,45_to_49,50.0,865.0,0.06711409395973154,0.05564132252669497,1.1472771433036573,direct_da,direct
person,age_group,50_to_54,40.0,1009.0,0.053691275167785234,0.06490415540975171,1.1212880241966476,direct_da,direct
person,age_group,55_to_59,35.0,958.0,0.04697986577181208,0.06162356876366911,1.4643702991857028,direct_da,direct
person,age_group,60_to_64,20.0,641.0,0.026845637583892617,0.04123247137527338,1.4386833791380764,direct_da,direct
person,age_group,65_to_69,20.0,0.0,0.026845637583892617,0.0,2.684563758389262,direct_da,direct
person,age_group,70_to_74,5.0,0.0,0.006711409395973154,0.0,0.6711409395973155,direct_da,direct
person,age_group,75_to_79,5.0,0.0,0.006711409395973154,0.0,0.6711409395973155,direct_da,direct
person,age_group,80_to_84,5.0,0.0,0.006711409395973154,0.0,0.6711409395973155,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,70.0,1285.0,0.2028985507246377,0.14914113277623026,5.375741794840744,direct_da,direct
household,household_type,couple_without_children,70.0,1928.0,0.2028985507246377,0.22376973073351902,2.087118000888133,direct_da,direct
household,household_type,one_parent,30.0,415.0,0.08695652173913043,0.04816620241411328,3.8790319325017157,direct_da,direct
household,household_type,one_person,130.0,4401.0,0.37681159420289856,0.5107938718662952,13.398227766339666,direct_da,direct
household,household_type,other,45.0,587.0,0.13043478260869565,0.06812906220984215,6.23057203988535,direct_da,direct
household,household_size,1,130.0,4401.0,0.37142857142857144,0.5107938718662952,13.936530043772377,direct_da,direct
household,household_size,2,119.0,2597.0,0.34,0.30141597028783657,3.858402971216346,direct_da,direct
household,household_size,3,47.0,802.0,0.13428571428571429,0.09308263695450325,4.120307733121104,direct_da,direct
household,household_size,4,34.0,596.0,0.09714285714285714,0.06917363045496751,2.7969226687889632,direct_da,direct
household,household_size,5plus,20.0,220.0,0.05714285714285714,0.0255338904363974,3.160896670645974,direct_da,direct
person,education_level,no_certificate_or_diploma,0.0,346.0,0.0,0.032138212892439164,3.213821289243916,direct_da,direct
person,education_level,high_school_or_equivalent,40.0,1196.0,0.08163265306122448,0.1110904699981423,2.945781693691782,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,450.0,9224.0,0.9183673469387755,0.8567713171094186,6.159602982935697,direct_da,direct
person,labour_force_status,employed,485.0,9010.0,0.8083333333333333,0.7000233082122601,10.831002512107323,direct_da,direct
person,labour_force_status,unemployed,65.0,1039.0,0.10833333333333334,0.08072410846088104,2.7609224872452294,direct_da,direct
person,labour_force_status,not_in_labour_force,50.0,2822.0,0.08333333333333333,0.21925258332685882,13.59192499935255,direct_da,direct
person,household_income,lt_20k,120.0,2177.0,0.2,0.16913992696760158,3.0860073032398434,direct_da,direct
person,household_income,20k_to_59k,285.0,7248.0,0.475,0.5631264082044907,8.812640820449069,direct_da,direct
person,household_income,60k_to_99k,125.0,2499.0,0.20833333333333334,0.1941574081267967,1.4175925206536655,direct_da,direct
person,household_income,100k_plus,70.0,947.0,0.11666666666666667,0.07357625670111102,4.309040996555565,direct_da,direct
household,tenure,owner,125.0,2381.0,0.35714285714285715,0.2763463324048282,8.079652473802895,direct_da,direct
household,tenure,renter_or_band,225.0,6235.0,0.6428571428571429,0.7236536675951718,8.07965247380289,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,335.0,8157.0,0.9710144927536232,0.9470567746429815,2.3957718110641624,direct_da,direct
household,dwelling_type,other_dwelling,10.0,449.0,0.028985507246376812,0.052130500406362475,2.314499315998566,direct_da,direct
person,citizenship_status,canadian_citizen,580.0,12751.0,0.7483870967741936,0.8270740092106117,7.868691243641813,direct_da,direct
person,citizenship_status,not_canadian_citizen,195.0,2666.0,0.25161290322580643,0.17292599078938833,7.868691243641809,direct_da,direct
person,immigrant_status,non_immigrant,445.0,10620.0,0.5741935483870968,0.688849970811442,11.465642242434516,direct_da,direct
person,immigrant_status,immigrant,165.0,3273.0,0.2129032258064516,0.21229811247324382,0.060511333320778515,direct_da,direct
person,immigrant_status,non_permanent_resident,165.0,1524.0,0.2129032258064516,0.09885191671531426,11.405130909113733,direct_da,direct
person,commute_mode,private_vehicle,70.0,0.0,0.2978723404255319,0.0,29.78723404255319,direct_da,direct
person,commute_mode,public_transit,85.0,1556.0,0.3617021276595745,0.9835651074589128,62.186297979933826,direct_da,direct
person,commute_mode,active_transport,70.0,0.0,0.2978723404255319,0.0,29.78723404255319,direct_da,direct
person,commute_mode,other_method,10.0,26.0,0.0425531914893617,0.01643489254108723,2.611829894827447,direct_da,direct
person,commute_duration,lt_15_min,45.0,1397.0,0.1956521739130435,0.24448722436121806,4.883505044817457,direct_da,direct
person,commute_duration,15_to_29_min,90.0,2281.0,0.391304347826087,0.3991949597479874,0.7890611921900437,direct_da,direct
person,commute_duration,30_to_44_min,65.0,1678.0,0.2826086956521739,0.2936646832341617,1.1055987581987836,direct_da,direct
person,commute_duration,45_to_59_min,15.0,358.0,0.06521739130434782,0.06265313265663283,0.25642586477149926,direct_da,direct
person,commute_duration,60_plus_min,15.0,0.0,0.06521739130434782,0.0,6.521739130434782,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,90.0,3529.0,0.2727272727272727,0.40958681522748375,13.685954250021105,direct_da,direct
household,bedrooms,2_bedrooms,135.0,3018.0,0.4090909090909091,0.3502785515320334,5.8812357558875705,direct_da,direct
household,bedrooms,3_bedrooms,75.0,1729.0,0.22727272727272727,0.2006731662024141,2.6599561070313165,direct_da,direct
household,bedrooms,4plus_bedrooms,30.0,340.0,0.09090909090909091,0.03946146703806871,5.144762387102221,direct_da,direct
household,period_built,1945_or_before,240.0,2422.0,0.3582089552238806,0.2811049210770659,7.7104034146814655,direct_da,direct
household,period_built,1946_to_1960,240.0,2178.0,0.3582089552238806,0.2527855153203343,10.542343990354631,direct_da,direct
household,period_built,1961_to_1970,70.0,1297.0,0.1044776119402985,0.1505338904363974,4.605627849609889,direct_da,direct
household,period_built,1971_to_1980,70.0,1257.0,0.1044776119402985,0.14589136490250695,4.141375296220845,direct_da,direct
household,period_built,1981_to_1990,10.0,526.0,0.014925373134328358,0.06104921077065924,4.612383763633088,direct_da,direct
household,period_built,1991_to_1995,10.0,336.0,0.014925373134328358,0.03899721448467967,2.4071841350351306,direct_da,direct
household,period_built,1996_to_2000,10.0,296.0,0.014925373134328358,0.034354688950789226,1.9429315816460866,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,10.0,67.0,0.014925373134328358,0.007776230269266481,0.7149142865061877,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,10.0,135.0,0.014925373134328358,0.015668523676880222,0.07431505425518642,direct_da,direct
household,dwelling_condition,regular_maintenance,148.0,4582.0,0.4289855072463768,0.5318012999071495,10.281579266077273,direct_da,direct
household,dwelling_condition,minor_repairs,147.0,3225.0,0.4260869565217391,0.37430362116991645,5.178333535182267,direct_da,direct
household,dwelling_condition,major_repairs,50.0,809.0,0.14492753623188406,0.09389507892293407,5.103245730894999,direct_da,direct
household,core_housing_need,not_in_core_need,320.0,7582.0,0.9552238805970149,0.9145958986731001,4.062798192391481,direct_da,direct
household,core_housing_need,in_core_need,15.0,708.0,0.04477611940298507,0.08540410132689988,4.06279819239148,direct_da,direct
person,sex,female,290.0,7792.0,0.4566929133858268,0.5012221793387367,4.45292659529099,direct_da,direct
person,sex,male,345.0,7754.0,0.5433070866141733,0.49877782066126336,4.45292659529099,direct_da,direct
person,age_group,0_to_4,15.0,1298.0,0.023622047244094488,0.08349414640421973,5.9872099160125245,direct_da,direct
person,age_group,5_to_14,65.0,1377.0,0.10236220472440945,0.08857583944423003,1.3786365280179416,direct_da,direct
person,age_group,15_to_24,115.0,2105.0,0.18110236220472442,0.13540460568635018,4.569775651837424,direct_da,direct
person,age_group,25_to_34,150.0,4423.0,0.23622047244094488,0.2845104850122218,4.829001257127693,direct_da,direct
