unit,attribute,tvd,mae_pp,max_abs_pp,seed_to_census_ratio,fit_rating,recommended_use
household,bedrooms,0.14872151989143637,5.948860795657454,11.125991000642815,33.13846153846154,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_type,0.15022307728624712,6.008923091449884,15.022307728624718,29.20677966101695,moderate,"household_type is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.15082217629616315,2.7422213872029664,8.592416209902055,13.896774193548387,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.15222509616660038,15.222509616660037,15.22250961666004,27.35238095238095,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_type,0.15485345767227804,6.194138306891121,13.398227766339666,24.973913043478262,moderate,"household_type is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.15502621661477967,15.502621661477967,15.502621661477967,33.78823529411765,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_type,0.15896007428040854,6.358402971216341,13.936530043772377,49.23428571428571,moderate,"household_type is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_size,0.15943206437635407,6.3772825750541635,14.96827607551841,47.86666666666667,moderate,"household_size is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.15986536675951718,6.394614670380687,9.387186629526461,28.72,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.1637999944150069,2.978181716636489,7.809740228007344,12.95639097744361,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.1644872588465903,6.579490353863612,16.448725884659034,31.91111111111111,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.17223136659069804,6.889254663627923,17.223136659069805,31.330909090909092,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.17359322716840977,6.943729086736392,16.159930624901452,32.51320754716981,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.1836536675951718,18.36536675951718,18.365366759517183,34.464,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.18706830174151326,18.706830174151325,18.706830174151328,42.02926829268293,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.1871979989767495,3.403599981395445,10.775870236674056,11.722448979591837,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.18876994666493926,18.876994666493925,18.87699466649393,40.074418604651164,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.18967661691542284,3.4486657620985968,10.542343990354631,12.859701492537313,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.19991170523867788,3.6347582770668705,10.235467159555355,16.104672897196263,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.2021561951924069,3.675567185316489,10.832559579077683,15.955555555555556,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.20523999838520846,3.7316363342765175,11.677970207097005,18.730434782608697,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_type,0.2081012070566388,8.324048282265553,18.470691534455607,37.46086956521739,moderate,"household_type is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.2137560050058536,3.8864728182882473,11.243187598401356,14.984347826086957,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.21417556101014,8.5670224404056,21.417556101014,17.061386138613862,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.21700822390237434,8.680328956094973,19.932683379758593,49.23428571428571,moderate,"bedrooms is usable, but should be reported with caution and discussed as a partial-strength result."
household,household_size,0.2202030394330434,8.808121577321735,20.46714228867034,35.16734693877551,moderate,"household_size is usable, but should be reported with caution and discussed as a partial-strength result."
household,tenure,0.2236536675951718,22.36536675951718,22.36536675951718,45.34736842105263,moderate,"tenure is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.23484758687449378,4.269956124990796,8.788695944210671,36.66382978723404,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.23611111111111108,4.292929292929292,11.388115134633237,19.14666666666667,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,period_built,0.23735549501566217,4.315554454830221,12.084085830603936,18.936263736263736,moderate,"period_built is usable, but should be reported with caution and discussed as a partial-strength result."
household,bedrooms,0.25143013392505864,10.057205357002346,25.143013392505864,29.20677966101695,weak,bedrooms is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.27003113223005076,4.909656949637286,14.917526899339123,16.894117647058824,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,bedrooms,0.27041318477251625,10.81652739090065,27.04131847725163,34.464,weak,bedrooms is currently weak and should be framed as a limitation or refinement target.
household,tenure,0.27365366759517185,27.365366759517183,27.365366759517183,28.72,weak,tenure is currently weak and should be framed as a limitation or refinement target.
household,bedrooms,0.276127470486802,11.045098819472079,27.6127470486802,24.617142857142856,weak,bedrooms is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.2862970617306137,5.205401122374795,12.785964596998827,11.11741935483871,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.2905654596100278,5.28300835654596,15.52144846796657,13.7856,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,tenure,0.2950822390237432,29.50822390237432,29.508223902374326,49.23428571428571,weak,tenure is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3115066360806161,5.663757019647565,15.897919056201864,25.341176470588234,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3232524207454569,5.877316740826489,17.57859132510943,17.583673469387755,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3288546616418155,5.979175666214827,17.85870336992736,16.894117647058824,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.33561480302427377,6.102087327714068,16.150019896538005,24.617142857142856,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3494428969359331,6.353507217016966,18.88811513463324,14.36,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.35499845249148865,6.454517318027066,19.165892912411014,19.14666666666667,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3891864866795229,7.076117939627689,20.875294621812728,22.092307692307692,weak,period_built is currently weak and should be framed as a limitation or refinement target.
household,period_built,0.3929388318952827,7.14434239809605,21.062911882600723,21.014634146341464,weak,period_built is currently weak and should be framed as a limitation or refinement target.
person,citizenship_status,0.0012088190722166076,0.12088190722166076,0.12088190722166214,31.145454545454545,strong,citizenship_status is well aligned and ready to report as a strong result.
person,sex,0.0012221793387366675,0.12221793387366675,0.12221793387366953,25.91,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.0012221793387366675,0.12221793387366675,0.12221793387366953,38.865,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.0012221793387366675,0.12221793387366675,0.12221793387366953,33.07659574468085,strong,sex is well aligned and ready to report as a strong result.
person,citizenship_status,0.002331741169374582,0.2331741169374582,0.23317411693746237,31.787628865979382,strong,citizenship_status is well aligned and ready to report as a strong result.
person,sex,0.003051324934767591,0.3051324934767591,0.30513249347676186,26.574358974358976,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.004801917046805493,0.4801917046805493,0.48019170468055483,37.46024096385542,strong,sex is well aligned and ready to report as a strong result.
person,citizenship_status,0.0075716600807268775,0.7571660080726877,0.7571660080726905,24.278740157480314,strong,citizenship_status is well aligned and ready to report as a strong result.
person,labour_force_status,0.00900828623835856,0.6005524158905706,0.9008286238358559,27.980434782608697,strong,labour_force_status is well aligned and ready to report as a strong result.
person,household_income,0.00938241488205286,0.469120744102643,0.9382414882052881,22.780530973451327,strong,household_income is well aligned and ready to report as a strong result.
person,sex,0.009418900650212086,0.9418900650212086,0.9418900650212114,16.990163934426228,strong,sex is well aligned and ready to report as a strong result.
person,citizenship_status,0.009869708135342839,0.9869708135342838,0.9869708135342853,33.15483870967742,strong,citizenship_status is well aligned and ready to report as a strong result.
person,sex,0.010656141602887609,1.065614160288761,1.0656141602887637,29.332075471698115,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.011289293432696412,1.1289293432696412,1.1289293432696412,20.86711409395973,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.01211115399459664,1.211115399459664,1.2111153994596668,20.728,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.012500374827458471,1.2500374827458471,1.2500374827458527,23.377443609022556,strong,sex is well aligned and ready to report as a strong result.
person,labour_force_status,0.012542290279062895,0.8361526852708597,1.2542290279062867,29.25227272727273,strong,labour_force_status is well aligned and ready to report as a strong result.
person,household_income,0.01547124813787653,0.7735624068938265,1.338026503801941,37.30724637681159,strong,household_income is well aligned and ready to report as a strong result.
person,citizenship_status,0.015962898099500564,1.5962898099500564,1.5962898099500578,34.26,strong,citizenship_status is well aligned and ready to report as a strong result.
person,sex,0.016019199971608167,1.6019199971608167,1.6019199971608167,26.80344827586207,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.016847179338736668,1.6847179338736669,1.6847179338736695,48.58125,strong,sex is well aligned and ready to report as a strong result.
person,sex,0.017011653022947215,1.7011653022947215,1.7011653022947215,32.72842105263158,strong,sex is well aligned and ready to report as a strong result.
person,education_level,0.01701509065757172,1.1343393771714478,1.7015090657571674,20.90485436893204,strong,education_level is well aligned and ready to report as a strong result.
person,sex,0.017615621961687505,1.7615621961687506,1.7615621961687533,25.485245901639345,strong,sex is well aligned and ready to report as a strong result.
person,education_level,0.017690857339303617,1.1793904892869078,1.7690857339303645,24.74942528735632,strong,education_level is well aligned and ready to report as a strong result.
person,citizenship_status,0.017913703867100228,1.7913703867100228,1.7913703867100228,23.53740458015267,strong,citizenship_status is well aligned and ready to report as a strong result.
person,education_level,0.018228682890581452,1.2152455260387636,1.8228682890581438,33.64375,strong,education_level is well aligned and ready to report as a strong result.
person,labour_force_status,0.018726691787739877,1.2484461191826584,1.872669178773989,16.08875,strong,labour_force_status is well aligned and ready to report as a strong result.
person,labour_force_status,0.019320599688951223,1.2880399792634147,1.9320599688951223,22.580701754385966,strong,labour_force_status is well aligned and ready to report as a strong result.
person,sex,0.020702698819256127,2.0702698819256127,2.0702698819256184,40.37922077922078,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.020951560231019836,2.0951560231019837,2.095156023101985,31.463265306122448,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.022584573577160146,1.505638238477343,2.2584573577160114,29.932558139534883,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.02316806456370238,2.3168064563702377,2.316806456370241,37.917073170731705,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.023257286754341244,1.1628643377170622,1.690792080953274,21.631932773109245,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.024815289588611886,1.6543526392407926,2.481528958861184,31.787628865979382,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.025645375856814638,1.7096917237876426,2.5645375856814647,26.26734693877551,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.02639178612736249,1.7594524084908327,2.639178612736248,24.28490566037736,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.027079707453716156,2.7079707453716155,2.707970745371618,29.332075471698115,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.027249419060467156,1.8166279373644771,2.7249419060467184,33.43116883116883,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.028562631468388534,1.4281315734194266,2.608937116745358,47.67037037037037,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.02931206697918609,2.931206697918609,2.931206697918615,34.934831460674154,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.029390065559222522,2.9390065559222522,2.9390065559222522,31.726530612244897,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.02952406613118949,2.9524066131189493,2.952406613118952,29.332075471698115,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.030633944044619027,3.063394404461903,3.0633944044619055,26.127731092436974,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.03115564186367291,3.115564186367291,3.1155641863672923,31.463265306122448,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.031222179338736694,3.1222179338736695,3.122217933873672,31.092,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.031222179338736694,3.1222179338736695,3.122217933873672,31.092,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.03211115399459666,3.2111153994596657,3.2111153994596684,23.031111111111112,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03213821289243912,2.142547526162608,3.213821289243916,47.84888888888889,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03213821289243912,2.142547526162608,3.213821289243916,37.77543859649123,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.032180419140492716,2.1453612760328475,3.2180419140492695,24.992233009708738,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.032794020412920066,1.6397010206460032,3.0892102004347723,26.26734693877551,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03363964179469105,2.2426427863127363,3.3639641794691033,29.495890410958904,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03385368289058145,2.25691219270543,3.385368289058144,33.64375,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.03393245971256842,3.393245971256842,3.3932459712568477,29.057943925233644,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.03448141661801907,3.4481416618019067,3.4481416618019067,22.84,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.035560777474807945,2.37071849832053,3.556077747480793,39.03037974683544,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03557619666852438,2.371746444568292,3.5576196668524367,28.709333333333333,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.035819631944574666,1.7909815972287333,3.120889248484296,29.588505747126437,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03701639592406822,2.4677597282712145,3.7016395924068233,26.582716049382714,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.03716807682997538,2.4778717886650257,3.716807682997536,32.624242424242425,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.03723935912280177,3.7239359122801767,3.7239359122801794,34.167032967032966,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.03815190759537977,1.526076303815191,3.1096867343367167,35.7125,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.038801313371636274,2.586754224775752,3.880131337163628,25.942168674698795,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.04068115475543028,2.712076983695352,4.068115475543024,30.645238095238096,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.04072410846088105,2.7149405640587365,4.072410846088104,25.742,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.04136816474019653,4.1368164740196525,4.136816474019655,22.694890510948905,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.041533767636344185,2.7689178424229457,4.153376763634419,36.49491525423729,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.04198349508331845,2.0991747541659227,4.198349508331842,27.980434782608697,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.043108792075155986,2.8739194716770657,4.310879207515594,31.787628865979382,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.04322868289058146,2.881912192705431,4.322868289058146,30.76,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.04394147909012977,4.394147909012977,4.39414790901298,37.149397590361446,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.044463250791816025,2.964216719454402,4.446325079181602,26.582716049382714,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.0445292659529099,4.45292659529099,4.45292659529099,24.481889763779527,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.045145787318112654,2.2572893659056326,4.51457873181127,30.645238095238096,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.045793573996510836,2.289678699825542,3.540552757785298,29.25227272727273,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.046241349840191424,3.0827566560127617,4.624134984019139,29.588505747126437,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.04661020131570413,4.661020131570413,4.661020131570415,32.456842105263156,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.04762859676564042,3.175239784376028,4.762859676564046,23.53740458015267,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.04762859676564042,3.175239784376028,4.762859676564046,23.53740458015267,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.04792599078938832,4.792599078938832,4.792599078938833,38.5425,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.04798149074989203,2.3990745374946014,3.136671045237807,29.932558139534883,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.04805580885630281,2.4027904428151405,3.681061873080649,33.87105263157895,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.04840053260919473,3.2267021739463155,4.840053260919475,34.64494382022472,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.04857145274414752,3.2380968496098346,4.857145274414748,26.812173913043477,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.049111035831757924,3.2740690554505285,4.911103583175791,25.331764705882353,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.0493620749364139,3.2908049957609267,4.936207493641391,26.582716049382714,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.05053877212978588,3.3692514753190586,5.053877212978586,26.53814432989691,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.05179311033420718,5.179311033420718,5.179311033420719,34.64494382022472,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.05306311154082631,3.5375407693884204,5.306311154082632,31.780246913580246,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.05382284563389371,3.5881897089262473,5.382284563389373,19.801538461538463,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.055083699858981844,3.6722466572654566,5.508369985898187,22.780530973451327,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.05521587633469022,2.7607938167345107,5.521587633469019,32.584810126582276,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.055434100512183025,2.771705025609151,5.5434100512183,19.801538461538463,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.05583088025238783,3.722058683492522,5.58308802523878,32.80212765957447,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.055841164027142225,3.7227442684761485,5.584116402714222,33.15483870967742,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.0559851150325861,2.799255751629305,4.364588872397124,33.43116883116883,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.05608164279839796,5.608164279839796,5.6081642798398,23.53740458015267,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.05633781689084452,2.2535126756337807,5.633781689084455,32.651428571428575,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.05670363884024132,3.7802425893494216,5.6703638840241295,34.26,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.056703638840241335,3.7802425893494225,5.6703638840241295,22.84,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.05710231181894853,2.8551155909474266,5.710231181894853,31.014457831325302,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.057283816331287374,2.864190816564369,5.5860073032398425,16.08875,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.05797748758996543,3.8651658393310284,5.797748758996546,20.693959731543625,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.061596029829356976,4.106401988623799,6.159602982935697,21.97142857142857,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.06182823994479725,6.182823994479724,6.1828239944797305,47.10909090909091,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.061973338069672076,6.197333806967207,6.197333806967209,20.693959731543625,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.06258734454881566,4.172489636587711,6.258734454881565,31.145454545454545,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.06386360352550206,4.257573568366804,6.386360352550202,34.17777777777778,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.06592579163992937,3.2962895819964686,5.308229525462063,31.780246913580246,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.06640099121960519,4.42673274797368,6.640099121960519,31.463265306122448,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.06778164995206283,2.7112659980825136,6.521739130434782,24.843478260869563,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.06896252918855807,4.597501945903871,6.896252918855805,24.0890625,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.06942380333147564,4.6282535554317095,6.942380333147563,17.94333333333333,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.06955670236179815,4.637113490786543,6.955670236179813,36.49491525423729,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.07022110088366751,4.681406725577833,7.022110088366751,33.87105263157895,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.07031725245385491,7.031725245385491,7.031725245385492,27.778378378378378,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.07081871589679839,3.5409357948399194,7.081871589679833,39.60307692307693,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.07116849739958807,7.116849739958806,7.116849739958808,24.278740157480314,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.07207343125776977,2.882937250310791,7.207343125776977,39.40689655172414,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.07306630126923808,3.653315063461904,6.722370939603478,23.401818181818182,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.07308593548521888,4.872395699014592,7.308593548521891,21.631932773109245,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.07312640820449069,3.656320410224535,7.312640820449068,25.742,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.07359586878909685,3.6797934394548424,5.827203927245184,24.992233009708738,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.07583876075325711,5.055917383550474,7.583876075325713,44.38275862068966,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.07707400921061168,7.707400921061168,7.707400921061169,16.401063829787233,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.07707400921061168,7.707400921061168,7.707400921061169,28.55,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.0775505378886393,5.17003585924262,7.755053788863931,27.963636363636365,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.07782055769455139,3.1128223077820554,7.78205576945514,38.093333333333334,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.07854003811301676,3.14160152452067,7.30272624742348,31.744444444444444,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.07868691243641811,7.868691243641811,7.868691243641813,19.892903225806453,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.0792548793597083,5.283658623980553,7.925487935970832,38.42089552238806,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.07937896894844741,3.1751587579378966,7.937896894844745,40.81428571428572,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.0794983707102607,3.974918535513035,4.863829767786232,30.28470588235294,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.07973661939851796,5.3157746265678645,7.9736619398517945,34.17777777777778,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.0799027349754348,7.99027349754348,7.990273497543485,35.853488372093025,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.07997170691867929,3.1988682767471714,7.997170691867927,23.808333333333334,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.08067026785361348,4.033513392680674,8.067026785361348,22.580701754385966,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.08104226317886563,5.402817545257709,8.104226317886562,16.314285714285713,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.08262262228452087,5.508174818968058,8.262262228452089,65.24848484848485,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.08322868289058143,5.548578859372095,8.322868289058139,43.064,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.08375677893685966,5.583785262457311,8.375677893685966,26.812173913043477,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.08467600799394809,3.387040319757924,6.451612903225806,36.86451612903226,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.08525766839782781,5.683844559855187,8.525766839782777,31.205797101449274,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.08767312733502589,5.844875155668392,8.767312733502585,29.905555555555555,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.08812640820449072,4.406320410224536,8.812640820449069,21.451666666666668,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,sex,0.08817870107786713,8.817870107786712,8.817870107786712,33.79565217391304,good,sex is reasonably aligned and suitable for the main results with light caveats.
person,labour_force_status,0.08891219710114898,5.927479806743265,8.891219710114894,47.67037037037037,good,labour_force_status is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.0902319039474538,9.023190394745379,9.023190394745384,27.04736842105263,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
person,age_group,0.09210552445783327,1.2280736594377768,3.651428063240765,20.86711409395973,good,age_group is reasonably aligned and suitable for the main results with light caveats.
person,education_level,0.09238122526346282,6.158748350897522,9.238122526346281,36.49491525423729,good,education_level is reasonably aligned and suitable for the main results with light caveats.
person,immigrant_status,0.0955925277291302,6.372835181942013,9.559252772913018,28.55,good,immigrant_status is reasonably aligned and suitable for the main results with light caveats.
person,household_income,0.0959026988084559,4.795134940422795,8.585368093176339,29.25227272727273,good,household_income is reasonably aligned and suitable for the main results with light caveats.
person,commute_duration,0.09633907621306988,3.853563048522795,9.633907621306992,42.32592592592592,good,commute_duration is reasonably aligned and suitable for the main results with light caveats.
person,citizenship_status,0.09839183866797603,9.839183866797603,9.839183866797608,23.90232558139535,good,citizenship_status is reasonably aligned and suitable for the main results with light caveats.
